0.955886230000000	0.919610770000000	0.958121160000000
0.943586308044186	0.912716395765988	0.948280318481630
0.931498364099718	0.905784883167857	0.938641811708834
0.919612763130009	0.898816896018476	0.929236679570086
0.907903696738564	0.891819159190142	0.920099425497499
0.896319856668468	0.884808644827245	0.911261255686456
0.884807171181428	0.877803676126231	0.902746959281173
0.873315152814441	0.870822303128470	0.894565278388710
0.861773490368569	0.863891366768921	0.886710571323812
0.850158862718546	0.857019947845846	0.879165011178698
0.838433557499606	0.850222302193938	0.871911696801712
0.826603528480031	0.843495768118129	0.864930068862574
0.814649252745651	0.836845758261192	0.858215074256635
0.802593747628739	0.830261784792298	0.851756793380744
0.790446653745193	0.823737521637344	0.845555633183139
0.778220370474544	0.817265239298489	0.839616002597376
0.765926798094320	0.810837097801346	0.833946054683988
0.753590759934200	0.804441222950730	0.828549199109450
0.741232773465763	0.798067414626787	0.823430848996233
0.728875308298661	0.791705218390116	0.818594374668558
0.716542172473375	0.785344383086934	0.814040624444501
0.704256472093009	0.778975413833173	0.809768461937263
0.692046058114289	0.772588253937795	0.805770201405504
0.679935832171370	0.766174474449382	0.802036388023257
0.667949145038874	0.759726828608706	0.798554997764113
0.656106938698911	0.753239410993716	0.795312282935440
0.644428106420206	0.746707449835121	0.792292804391692
0.632930206633320	0.740127146160592	0.789479058570799
0.621626920493264	0.733496060464508	0.786854648765654
0.610529789991460	0.726812567931844	0.784403248079244
0.599648308111808	0.720075791980770	0.782109173188238
0.588989887917882	0.713285446795504	0.779958063865536
0.578560748756163	0.706441577962456	0.777936317543867
0.568366370873983	0.699544460726273	0.776030754731955
0.558410561111044	0.692594612909048	0.774230784430449
0.548697100103952	0.685592529828798	0.772526007909610
0.539229572333055	0.678538681755323	0.770906616952265
0.530011603819541	0.671433500302567	0.769362936627282
0.521046091336876	0.664277328310353	0.767887613027242
0.512336384292175	0.657070403385061	0.766472859214011
0.503885909442647	0.649812819825578	0.765111235980761
0.495698197867952	0.642504601866287	0.763795434088117
0.487776836477775	0.635145676844588	0.762518186301751
0.480125238484269	0.627735800417223	0.761273431233630
0.472746923534500	0.620274685471220	0.760054549929089
0.465645291758633	0.612761962593185	0.758854971837042
0.458823563850625	0.605197214073105	0.757668140837231
0.452284650097054	0.597579982758379	0.756487477216407
0.446031054504853	0.589909822757248	0.755306107348933
0.440064846283813	0.582186163675483	0.754117825435347
0.434387488975715	0.574408480580593	0.752915974412875
